ip_address,device_type,country,login_speed_seconds,transfer_amount,data_downloaded_mb,is_threat
172.16.0.22,Desktop,UK,14.5,197.21,21.55,0
10.0.0.5,Mobile,UK,14.8,182.03,12.59,0
192.168.1.10,Tablet,India,13.2,300.03,16.93,0
10.0.0.5,Mobile,Kenya,18.1,184.21,16.98,0
192.168.1.10,Mobile,Niger,16.1,167.41,11.03,0
192.168.1.15,Desktop,Niger,14.3,106.19,14.94,0
10.0.0.5,Mobile,India,19.4,94.5,8.06,0
10.0.0.5,Tablet,Niger,8.8,108.6,14.87,0
10.0.0.5,Desktop,Niger,10.1,144.64,18.24,0
10.0.0.5,Tablet,Canada,12.2,214.79,16.29,0
192.168.1.10,Desktop,Niger,17.9,196.08,6.79,0
192.168.1.15,Mobile,USA,14.8,216.08,22.39,0
172.16.0.22,Mobile,USA,12.2,95.6,13.61,0
10.0.0.5,Tablet,India,8.2,120.58,16.41,0
192.168.1.10,Desktop,Niger,8.7,112.92,20.4,0
192.168.1.15,Mobile,Niger,6.9,211.97,15.84,0
172.16.0.22,Tablet,USA,15.5,182.7,12.61,0
192.168.1.10,Desktop,India,13.6,131.33,13.03,0
172.16.0.22,Mobile,Niger,8.6,146.37,24.33,0
192.168.1.15,Tablet,India,10.5,142.79,18.29,0
192.168.1.10,Desktop,UK,15.6,164.39,4.75,0
10.0.0.5,Tablet,Kenya,8.0,177.9,26.72,0
172.16.0.22,Desktop,UK,11.1,206.83,6.99,0
10.0.0.5,Mobile,India,7.6,88.64,15.3,0
10.0.0.5,Tablet,USA,9.5,171.75,15.18,0
172.16.0.22,Mobile,UK,13.5,217.91,20.95,0
172.16.0.22,Desktop,UK,12.6,103.21,9.33,0
10.0.0.5,Tablet,India,13.2,160.03,26.41,0
192.168.1.10,Tablet,Niger,11.6,244.47,13.57,0
10.0.0.5,Tablet,India,5.6,246.84,21.59,0
172.16.0.22,Desktop,Niger,19.9,150.48,16.29,0
192.168.1.15,Desktop,Niger,9.0,64.93,21.5,0
172.16.0.22,Mobile,UK,12.6,127.36,13.05,0
172.16.0.22,Tablet,Canada,12.0,40.63,16.27,0
192.168.1.10,Tablet,Niger,14.3,119.35,11.96,0
192.168.1.10,Tablet,UK,19.1,160.54,19.36,0
192.168.1.10,Tablet,Canada,13.5,215.8,7.98,0
10.0.0.5,Mobile,Kenya,9.8,224.28,22.45,0
192.168.1.15,Desktop,UK,5.5,129.15,15.02,0
172.16.0.22,Mobile,India,11.2,189.64,20.3,0
10.0.0.5,Tablet,Canada,9.4,59.27,27.74,0
192.168.1.15,Desktop,USA,11.9,109.75,24.64,0
192.168.1.10,Desktop,Niger,12.8,116.59,18.58,0
192.168.1.10,Mobile,Niger,5.1,186.62,15.47,0
172.16.0.22,Desktop,UK,10.7,186.66,16.17,0
10.0.0.5,Tablet,UK,12.3,129.01,19.29,0
172.16.0.22,Mobile,Kenya,12.6,96.77,8.26,0
192.168.1.15,Mobile,Kenya,14.6,138.16,14.96,0
192.168.1.15,Desktop,UK,9.8,89.04,16.19,0
10.0.0.5,Tablet,India,10.9,212.43,7.76,0
172.16.0.22,Desktop,Canada,7.8,136.88,18.44,0
10.0.0.5,Mobile,USA,11.8,206.93,13.53,0
172.16.0.22,Desktop,UK,14.0,163.82,7.59,0
172.16.0.22,Tablet,India,14.4,214.07,19.12,0
192.168.1.10,Mobile,Niger,5.8,135.3,11.67,0
10.0.0.5,Tablet,Canada,18.4,82.64,17.56,0
192.168.1.15,Tablet,USA,11.8,99.75,13.05,0
192.168.1.10,Mobile,USA,8.1,217.15,14.34,0
192.168.1.15,Tablet,Kenya,12.7,153.77,10.01,0
172.16.0.22,Tablet,Niger,11.0,96.61,13.41,0
172.16.0.22,Mobile,Kenya,11.6,148.88,4.75,0
10.0.0.5,Mobile,UK,10.4,241.84,23.71,0
192.168.1.10,Tablet,USA,9.8,142.48,16.99,0
172.16.0.22,Desktop,Kenya,8.1,114.07,7.42,0
192.168.1.15,Tablet,India,10.8,98.58,11.4,0
192.168.1.10,Tablet,Kenya,12.4,212.96,15.94,0
10.0.0.5,Mobile,Niger,15.1,130.33,15.32,0
192.168.1.15,Desktop,India,10.2,192.45,11.66,0
192.168.1.10,Desktop,Canada,10.4,100.18,6.89,0
192.168.1.10,Tablet,Niger,9.7,182.81,20.51,0
172.16.0.22,Mobile,Canada,14.1,190.04,7.49,0
10.0.0.5,Tablet,India,12.8,149.2,6.07,0
172.16.0.22,Mobile,India,13.1,216.31,18.04,0
192.168.1.10,Mobile,Canada,11.8,62.49,20.97,0
10.0.0.5,Desktop,Canada,13.8,163.0,13.72,0
192.168.1.10,Tablet,India,14.7,174.68,14.19,0
10.0.0.5,Tablet,Niger,19.1,132.42,13.13,0
192.168.1.15,Tablet,Kenya,10.9,157.64,15.33,0
192.168.1.10,Desktop,Canada,15.2,56.76,8.41,0
10.0.0.5,Tablet,Niger,18.7,91.54,11.76,0
192.168.1.15,Desktop,Canada,18.9,158.52,7.04,0
192.168.1.15,Mobile,Kenya,10.7,101.27,16.75,0
192.168.1.10,Mobile,India,12.8,148.73,22.14,0
10.0.0.5,Mobile,USA,14.0,125.31,12.85,0
10.0.0.5,Mobile,Niger,13.6,125.92,9.47,0
192.168.1.10,Mobile,Canada,7.5,133.71,20.82,0
172.16.0.22,Mobile,Niger,13.7,90.31,22.24,0
10.0.0.5,Mobile,UK,13.7,181.14,5.79,0
10.0.0.5,Desktop,India,12.1,138.88,9.13,0
172.16.0.22,Mobile,Kenya,9.1,180.16,19.22,0
172.16.0.22,Tablet,Canada,10.6,150.36,16.1,0
172.16.0.22,Tablet,USA,8.3,173.82,14.09,0
172.16.0.22,Mobile,India,11.0,184.16,13.38,0
192.168.1.15,Tablet,India,11.9,88.42,4.95,0
172.16.0.22,Desktop,USA,13.4,62.14,15.53,0
10.0.0.5,Mobile,India,7.3,123.59,14.93,0
172.16.0.22,Mobile,USA,8.3,67.33,12.57,0
192.168.1.15,Desktop,Niger,10.5,213.28,7.37,0
172.16.0.22,Tablet,UK,13.9,164.12,17.11,0
10.0.0.5,Mobile,India,7.4,176.21,23.93,0
192.168.1.10,Mobile,UK,14.7,124.71,12.85,0
10.0.0.5,Mobile,Canada,10.7,293.79,18.96,0
10.0.0.5,Tablet,UK,10.0,104.48,13.43,0
192.168.1.15,Desktop,UK,10.1,189.86,15.93,0
192.168.1.15,Tablet,Niger,11.8,233.92,8.02,0
192.168.1.10,Tablet,UK,15.3,44.97,6.24,0
10.0.0.5,Mobile,USA,14.6,91.05,15.41,0
172.16.0.22,Mobile,Kenya,15.4,196.59,11.47,0
192.168.1.10,Mobile,Niger,16.9,106.33,17.86,0
192.168.1.10,Desktop,USA,7.3,149.5,15.94,0
172.16.0.22,Mobile,Kenya,9.1,132.05,6.16,0
192.168.1.10,Desktop,Niger,15.3,103.63,22.03,0
192.168.1.10,Tablet,Kenya,16.7,116.26,15.08,0
10.0.0.5,Tablet,Kenya,11.8,138.46,25.18,0
192.168.1.10,Desktop,Kenya,12.7,159.82,13.31,0
10.0.0.5,Desktop,Canada,14.5,100.61,12.66,0
10.0.0.5,Mobile,Niger,5.2,63.87,14.89,0
10.0.0.5,Mobile,Canada,9.4,170.36,18.81,0
172.16.0.22,Mobile,Niger,10.5,150.55,15.01,0
10.0.0.5,Tablet,India,12.4,189.01,16.11,0
192.168.1.15,Mobile,Canada,10.9,64.92,22.0,0
192.168.1.15,Desktop,Kenya,14.4,168.53,8.67,0
192.168.1.10,Tablet,Canada,9.5,227.06,16.58,0
10.0.0.5,Mobile,Niger,10.2,122.1,5.99,0
192.168.1.10,Desktop,USA,10.1,194.92,18.94,0
10.0.0.5,Tablet,Canada,10.4,75.89,4.6,0
192.168.1.10,Desktop,USA,13.2,231.14,17.57,0
10.0.0.5,Mobile,India,10.7,118.79,18.59,0
192.168.1.15,Tablet,Canada,12.8,130.35,15.48,0
45.22.19.10,Mobile,Pakistan,0.8,77.27,19.04,1
10.0.0.5,Mobile,Niger,20.3,158.72,22.47,0
192.168.1.15,Tablet,Kenya,9.9,139.81,12.1,0
172.16.0.22,Desktop,UK,12.0,127.56,18.5,0
172.16.0.22,Mobile,USA,15.6,221.35,14.99,0
192.168.1.10,Mobile,Niger,15.6,184.06,16.08,0
10.0.0.5,Mobile,UK,11.5,184.34,12.8,0
192.168.1.10,Desktop,India,14.0,86.37,18.53,0
172.16.0.22,Mobile,Kenya,11.3,141.2,9.39,0
192.168.1.15,Desktop,Niger,11.7,202.59,15.29,0
10.0.0.5,Desktop,UK,7.7,29.2,10.32,0
10.0.0.5,Mobile,USA,8.5,182.0,19.24,0
192.168.1.15,Desktop,UK,10.5,136.56,14.69,0
10.0.0.5,Tablet,Canada,13.7,144.95,9.65,0
10.0.0.5,Desktop,UK,13.6,139.49,17.13,0
10.0.0.5,Desktop,Canada,11.6,120.54,12.26,0
192.168.1.10,Mobile,UK,15.4,200.07,19.77,0
10.0.0.5,Tablet,Canada,5.6,235.92,19.34,0
192.168.1.15,Tablet,Kenya,17.0,233.88,17.56,0
10.0.0.5,Mobile,Kenya,10.2,132.8,15.07,0
10.0.0.5,Mobile,Kenya,16.2,177.38,15.92,0
192.168.1.15,Desktop,UK,9.8,110.99,6.17,0
192.168.1.10,Mobile,USA,17.5,196.35,13.27,0
192.168.1.10,Desktop,Canada,10.4,166.71,2.02,0
172.16.0.22,Desktop,USA,8.8,252.32,6.09,0
192.168.1.10,Desktop,India,13.4,250.7,8.06,0
10.0.0.5,Mobile,India,16.2,130.21,17.01,0
10.0.0.5,Tablet,USA,16.8,197.63,19.22,0
172.16.0.22,Mobile,Canada,17.9,231.24,9.26,0
192.168.1.15,Desktop,Niger,15.1,72.16,9.03,0
10.0.0.5,Desktop,USA,18.0,166.66,14.85,0
172.16.0.22,Tablet,Kenya,10.3,93.54,22.85,0
192.168.1.15,Tablet,USA,9.7,12.04,21.56,0
192.168.1.15,Mobile,USA,8.7,164.35,13.72,0
192.168.1.10,Tablet,USA,5.0,177.96,22.3,0
192.168.1.10,Desktop,Niger,10.5,148.91,29.06,0
172.16.0.22,Tablet,UK,15.9,47.38,13.44,0
10.0.0.5,Tablet,Kenya,12.0,91.89,14.2,0
192.168.1.10,Desktop,India,12.1,91.02,16.37,0
192.168.1.10,Desktop,Kenya,13.8,135.21,10.35,0
192.168.1.10,Tablet,Canada,14.0,148.46,14.98,0
192.168.1.10,Tablet,Canada,15.1,285.65,9.18,0
172.16.0.22,Mobile,Canada,8.1,199.16,10.5,0
10.0.0.5,Tablet,UK,12.6,132.66,10.89,0
10.0.0.5,Tablet,Canada,11.0,181.78,17.34,0
172.16.0.22,Tablet,Canada,8.6,170.79,13.83,0
10.0.0.5,Mobile,Kenya,12.0,158.72,18.33,0
192.168.1.10,Desktop,UK,11.4,167.05,9.46,0
192.168.1.10,Desktop,Niger,14.3,95.22,19.78,0
192.168.1.15,Desktop,Kenya,16.1,148.98,10.71,0
172.16.0.22,Tablet,UK,10.4,152.27,9.86,0
192.168.1.10,Desktop,Kenya,14.3,110.6,11.98,0
172.16.0.22,Tablet,USA,13.5,185.7,17.06,0
172.16.0.22,Mobile,UK,15.4,107.54,16.81,0
192.168.1.10,Mobile,Canada,13.7,120.54,9.46,0
192.168.1.10,Desktop,USA,7.1,157.29,12.96,0
192.168.1.15,Desktop,USA,14.4,53.79,6.06,0
172.16.0.22,Desktop,Canada,14.5,5.0,18.46,0
192.168.1.10,Mobile,Niger,11.2,150.3,16.11,0
10.0.0.5,Mobile,India,11.4,28.46,14.59,0
10.0.0.5,Mobile,Kenya,15.3,188.4,11.13,0
192.168.1.15,Desktop,Kenya,11.7,162.47,13.54,0
10.0.0.5,Mobile,USA,11.5,185.18,18.93,0
192.168.1.15,Tablet,Niger,5.0,75.62,8.93,0
192.168.1.15,Desktop,Kenya,18.6,75.37,11.44,0
172.16.0.22,Tablet,Canada,14.0,153.36,18.63,0
172.16.0.22,Tablet,USA,15.7,197.93,10.38,0
172.16.0.22,Desktop,Kenya,9.3,127.8,11.11,0
10.0.0.5,Mobile,India,13.8,142.95,10.99,0
192.168.1.10,Tablet,Canada,18.3,202.03,8.6,0
10.0.0.5,Desktop,USA,13.4,139.86,15.25,0
10.0.0.5,Tablet,Kenya,12.5,191.99,24.89,0
10.0.0.5,Desktop,India,12.4,117.37,24.37,0
192.168.1.10,Mobile,India,14.4,202.65,13.39,0
172.16.0.22,Mobile,Kenya,15.4,182.98,16.81,0
172.16.0.22,Tablet,Niger,12.6,241.0,8.94,0
192.168.1.10,Desktop,USA,6.2,199.69,11.39,0
10.0.0.5,Desktop,UK,8.6,186.93,12.56,0
10.0.0.5,Mobile,USA,11.9,93.64,14.12,0
192.168.1.10,Tablet,Kenya,10.4,110.93,18.79,0
172.16.0.22,Mobile,USA,12.0,274.36,18.47,0
10.0.0.5,Desktop,UK,11.7,140.2,8.07,0
10.0.0.5,Tablet,UK,10.7,147.29,17.11,0
192.168.1.10,Mobile,Niger,16.6,122.49,6.33,0
172.16.0.22,Mobile,Niger,13.8,296.97,19.98,0
192.168.1.10,Tablet,Niger,10.3,96.78,20.53,0
192.168.1.15,Desktop,Canada,10.9,124.25,13.45,0
172.16.0.22,Tablet,UK,13.1,130.24,16.27,0
192.168.1.15,Tablet,Canada,8.6,223.02,8.46,0
192.168.1.15,Desktop,UK,8.4,98.37,19.9,0
10.0.0.5,Mobile,USA,18.1,65.39,18.52,0
172.16.0.22,Desktop,UK,16.3,244.15,15.53,0
172.16.0.22,Desktop,India,5.9,138.31,25.04,0
172.16.0.22,Mobile,Kenya,10.9,237.88,16.49,0
172.16.0.22,Desktop,UK,14.2,160.38,8.27,0
192.168.1.15,Tablet,Kenya,12.9,178.57,12.75,0
192.168.1.10,Desktop,Kenya,5.0,186.03,14.72,0
192.168.1.15,Tablet,Canada,10.8,211.77,16.34,0
192.168.1.10,Desktop,Kenya,15.2,120.91,13.15,0
10.0.0.5,Desktop,Kenya,14.1,239.99,11.82,0
192.168.1.10,Tablet,India,14.0,212.24,14.55,0
10.0.0.5,Tablet,UK,13.7,131.25,9.64,0
172.16.0.22,Tablet,USA,14.6,182.17,8.92,0
172.16.0.22,Mobile,USA,6.0,114.5,15.82,0
192.168.1.10,Desktop,USA,12.0,168.65,20.55,0
10.0.0.5,Tablet,UK,12.0,136.73,19.59,0
192.168.1.15,Mobile,Canada,15.2,156.42,18.92,0
192.168.1.15,Desktop,India,13.3,84.77,30.55,0
10.0.0.5,Tablet,UK,19.2,144.81,10.27,0
172.16.0.22,Mobile,USA,11.6,178.77,18.33,0
10.0.0.5,Desktop,India,10.8,118.99,13.53,0
192.168.1.10,Desktop,India,14.9,209.62,11.22,0
192.168.1.10,Mobile,Niger,11.5,210.96,1.83,0
192.168.1.10,Mobile,UK,9.5,109.88,21.32,0
192.168.1.10,Mobile,Kenya,15.1,175.88,17.3,0
172.16.0.22,Mobile,UK,14.0,167.5,12.96,0
10.0.0.5,Tablet,USA,10.8,156.1,12.6,0
10.0.0.5,Tablet,Niger,13.3,213.74,20.94,0
172.16.0.22,Tablet,UK,16.1,227.9,13.09,0
10.0.0.5,Desktop,Canada,14.8,169.53,13.44,0
192.168.1.15,Mobile,Niger,14.5,138.76,18.62,0
192.168.1.15,Tablet,USA,11.6,228.13,9.3,0
192.168.1.10,Mobile,India,9.2,174.67,10.2,0
10.0.0.5,Tablet,UK,13.4,5.0,13.77,0
192.168.1.10,Tablet,Kenya,14.3,143.63,10.15,0
172.16.0.22,Desktop,Kenya,13.5,57.26,13.89,0
192.168.1.15,Mobile,India,14.7,179.9,8.74,0
192.168.1.10,Tablet,Kenya,10.6,44.86,15.54,0
172.16.0.22,Mobile,UK,10.7,191.99,15.61,0
172.16.0.22,Desktop,Kenya,12.8,211.65,21.64,0
192.168.1.10,Mobile,Niger,8.2,48.22,12.25,0
10.0.0.5,Desktop,Canada,18.2,180.19,10.71,0
192.168.1.15,Mobile,Canada,9.8,114.44,17.6,0
192.168.1.15,Mobile,Kenya,13.5,185.7,22.21,0
172.16.0.22,Mobile,USA,12.3,102.64,4.98,0
172.16.0.22,Mobile,India,13.4,106.72,16.93,0
172.16.0.22,Mobile,Canada,14.0,123.09,13.9,0
10.0.0.5,Desktop,Canada,8.3,243.13,8.78,0
192.168.1.15,Desktop,Canada,7.7,97.14,21.5,0
192.168.1.15,Desktop,Niger,13.3,240.25,12.85,0
192.168.1.15,Mobile,USA,16.3,64.46,17.27,0
10.0.0.5,Mobile,Canada,16.6,240.14,14.59,0
192.168.1.10,Tablet,Niger,8.0,109.77,17.69,0
192.168.1.10,Tablet,UK,5.2,201.61,10.26,0
192.168.1.15,Tablet,Canada,16.4,189.53,15.79,0
10.0.0.5,Desktop,Kenya,17.4,261.68,15.91,0
10.0.0.5,Mobile,UK,12.1,136.64,22.61,0
10.0.0.5,Mobile,Canada,12.2,262.1,15.64,0
192.168.1.10,Desktop,USA,13.0,146.21,6.11,0
10.0.0.5,Mobile,Niger,10.5,202.15,15.63,0
192.168.1.10,Mobile,UK,11.7,123.02,11.79,0
192.168.1.15,Desktop,USA,10.2,168.09,15.49,0
172.16.0.22,Tablet,Niger,11.3,158.77,15.03,0
172.16.0.22,Tablet,Kenya,17.0,164.06,17.61,0
172.16.0.22,Mobile,USA,13.6,168.34,12.79,0
172.16.0.22,Tablet,Niger,15.4,247.84,25.76,0
172.16.0.22,Tablet,USA,15.5,140.36,12.38,0
192.168.1.15,Tablet,UK,10.0,184.94,12.02,0
172.16.0.22,Mobile,India,14.6,207.77,16.17,0
192.168.1.10,Tablet,Niger,16.0,218.15,13.67,0
192.168.1.15,Mobile,USA,11.5,179.56,12.78,0
192.168.1.15,Desktop,UK,12.6,129.68,20.68,0
172.16.0.22,Mobile,Niger,12.0,59.36,13.25,0
192.168.1.10,Desktop,India,11.6,128.68,16.36,0
192.168.1.10,Desktop,India,11.5,164.0,20.44,0
172.16.0.22,Mobile,UK,10.9,213.6,20.64,0
192.168.1.10,Tablet,Kenya,11.0,120.42,14.21,0
192.168.1.10,Mobile,Kenya,14.0,178.48,10.23,0
192.168.1.10,Desktop,Niger,12.2,184.97,19.23,0
172.16.0.22,Tablet,Niger,12.4,90.89,15.44,0
192.168.1.10,Desktop,Kenya,8.6,115.52,15.96,0
172.16.0.22,Desktop,UK,10.2,121.49,13.21,0
192.168.1.10,Mobile,India,14.4,115.81,8.58,0
192.168.1.15,Tablet,UK,8.4,196.32,13.96,0
192.168.1.15,Tablet,Kenya,12.9,192.98,19.08,0
10.0.0.5,Mobile,Niger,5.0,31.91,13.42,0
192.168.1.15,Desktop,UK,14.3,42.58,14.46,0
10.0.0.5,Desktop,UK,9.3,204.95,10.76,0
172.16.0.22,Tablet,Niger,12.1,96.59,17.96,0
10.0.0.5,Mobile,UK,13.8,119.68,20.79,0
45.22.19.76,Mobile,Pakistan,0.4,134.17,20.19,1
172.16.0.22,Mobile,India,18.0,172.66,16.42,0
172.16.0.22,Mobile,USA,11.0,159.44,9.4,0
192.168.1.10,Tablet,Niger,12.3,229.15,12.71,0
172.16.0.22,Desktop,UK,8.1,113.08,19.62,0
10.0.0.5,Mobile,Niger,16.4,133.1,5.71,0
192.168.1.10,Mobile,Kenya,16.7,95.11,7.95,0
192.168.1.15,Mobile,Canada,11.5,100.42,10.91,0
192.168.1.10,Desktop,Canada,10.8,202.95,13.51,0
192.168.1.15,Desktop,USA,6.0,239.28,20.22,0
10.0.0.5,Mobile,UK,10.7,148.2,13.1,0
172.16.0.22,Mobile,Kenya,14.6,179.82,14.55,0
172.16.0.22,Tablet,India,16.0,116.51,20.8,0
172.16.0.22,Mobile,Niger,13.0,213.39,15.67,0
192.168.1.10,Mobile,Canada,14.1,173.39,10.91,0
192.168.1.10,Mobile,USA,16.2,104.95,18.6,0
192.168.1.15,Mobile,USA,15.0,144.39,14.48,0
192.168.1.10,Desktop,Kenya,10.9,77.62,18.32,0
10.0.0.5,Mobile,UK,7.3,62.48,16.24,0
192.168.1.10,Desktop,Canada,7.8,210.16,11.32,0
172.16.0.22,Desktop,Kenya,10.3,180.56,16.28,0
172.16.0.22,Desktop,Niger,11.9,192.18,8.52,0
192.168.1.10,Mobile,Niger,17.1,149.93,8.35,0
10.0.0.5,Tablet,Kenya,7.5,216.92,16.44,0
192.168.1.10,Tablet,Kenya,12.1,140.23,12.48,0
192.168.1.10,Desktop,Canada,13.9,150.44,8.82,0
172.16.0.22,Tablet,Canada,12.0,130.32,18.2,0
192.168.1.10,Desktop,India,15.7,163.11,17.44,0
172.16.0.22,Desktop,Canada,10.5,167.74,12.73,0
192.168.1.15,Desktop,Canada,9.3,187.46,14.14,0
10.0.0.5,Desktop,Kenya,14.0,211.19,13.14,0
172.16.0.22,Tablet,USA,14.5,113.96,17.82,0
192.168.1.10,Desktop,USA,9.2,187.23,14.63,0
172.16.0.22,Desktop,Kenya,9.1,142.4,9.52,0
192.168.1.10,Tablet,Canada,13.4,134.13,16.58,0
192.168.1.10,Desktop,USA,15.8,131.11,13.17,0
172.16.0.22,Tablet,UK,16.1,172.18,19.26,0
10.0.0.5,Mobile,Kenya,15.8,102.37,14.33,0
192.168.1.15,Desktop,Canada,8.7,199.27,17.48,0
192.168.1.10,Mobile,Canada,13.8,86.51,20.55,0
192.168.1.10,Desktop,India,7.9,180.71,13.53,0
192.168.1.10,Tablet,India,17.7,151.54,19.23,0
10.0.0.5,Tablet,India,13.9,154.73,22.98,0
172.16.0.22,Mobile,India,13.7,119.49,13.64,0
172.16.0.22,Mobile,Canada,12.3,189.32,11.47,0
172.16.0.22,Mobile,Niger,8.5,161.84,15.88,0
10.0.0.5,Tablet,Kenya,5.7,83.32,5.17,0
192.168.1.15,Desktop,UK,9.0,144.7,21.79,0
192.168.1.10,Mobile,Niger,12.7,144.25,17.67,0
10.0.0.5,Tablet,USA,9.9,206.35,9.94,0
192.168.1.10,Mobile,Canada,9.1,181.01,13.51,0
172.16.0.22,Mobile,Niger,17.5,238.49,16.94,0
10.0.0.5,Tablet,India,12.9,132.61,1.0,0
192.168.1.15,Desktop,USA,18.0,107.0,11.43,0
192.168.1.15,Mobile,Kenya,14.0,117.09,12.25,0
192.168.1.15,Mobile,Niger,13.9,161.16,21.43,0
172.16.0.22,Desktop,Niger,9.3,196.07,11.39,0
192.168.1.10,Tablet,India,10.9,116.68,22.88,0
10.0.0.5,Mobile,Canada,8.3,126.02,13.13,0
192.168.1.15,Mobile,Kenya,12.8,114.78,12.55,0
10.0.0.5,Desktop,Kenya,14.1,168.49,19.48,0
172.16.0.22,Tablet,USA,8.4,149.23,6.31,0
192.168.1.15,Desktop,Niger,10.1,197.47,8.29,0
192.168.1.10,Mobile,UK,9.9,114.15,16.8,0
172.16.0.22,Tablet,Niger,11.2,156.99,14.08,0
192.168.1.10,Mobile,USA,15.7,198.04,8.78,0
192.168.1.10,Mobile,Kenya,10.2,153.57,8.13,0
172.16.0.22,Mobile,India,11.5,51.36,7.72,0
172.16.0.22,Desktop,UK,13.2,218.74,10.26,0
192.168.1.10,Mobile,India,11.8,159.94,21.71,0
172.16.0.22,Mobile,Kenya,13.4,148.52,16.87,0
172.16.0.22,Mobile,Kenya,18.7,243.71,10.04,0
10.0.0.5,Mobile,Kenya,18.2,149.72,13.59,0
10.0.0.5,Mobile,Niger,11.9,142.96,16.59,0
192.168.1.10,Tablet,India,5.4,154.01,19.23,0
192.168.1.15,Mobile,Kenya,14.8,148.06,14.73,0
10.0.0.5,Desktop,Niger,11.0,158.32,15.23,0
10.0.0.5,Mobile,Kenya,12.2,150.79,8.81,0
192.168.1.15,Desktop,Niger,5.6,183.23,15.63,0
172.16.0.22,Mobile,Kenya,10.9,89.91,9.43,0
172.16.0.22,Mobile,Niger,6.2,209.59,7.01,0
192.168.1.15,Tablet,Kenya,5.9,76.28,19.17,0
192.168.1.15,Tablet,Canada,11.5,118.18,9.68,0
192.168.1.15,Desktop,India,10.6,171.87,9.61,0
10.0.0.5,Mobile,Niger,13.1,191.78,10.58,0
10.0.0.5,Mobile,UK,10.6,58.54,8.07,0
172.16.0.22,Tablet,Niger,11.9,100.82,25.48,0
172.16.0.22,Mobile,Canada,8.3,233.92,19.02,0
192.168.1.10,Tablet,USA,9.9,137.83,10.23,0
192.168.1.10,Mobile,India,5.0,234.53,11.86,0
10.0.0.5,Tablet,Canada,6.1,237.55,17.8,0
192.168.1.10,Tablet,India,8.5,138.32,16.28,0
192.168.1.10,Desktop,Niger,7.8,213.25,14.14,0
172.16.0.22,Desktop,USA,16.6,167.67,4.08,0
10.0.0.5,Mobile,Niger,11.7,140.75,19.72,0
172.16.0.22,Mobile,Niger,8.4,172.02,17.95,0
192.168.1.10,Desktop,India,10.5,228.65,14.98,0
192.168.1.10,Desktop,India,8.7,198.52,19.34,0
172.16.0.22,Tablet,India,15.0,157.6,12.2,0
172.16.0.22,Mobile,UK,14.9,243.81,19.36,0
10.0.0.5,Mobile,Canada,16.0,147.52,16.6,0
192.168.1.10,Tablet,Niger,11.5,156.5,10.06,0
192.168.1.15,Mobile,India,11.0,271.7,23.98,0
192.168.1.15,Mobile,Niger,13.3,153.98,5.76,0
192.168.1.10,Mobile,UK,8.5,110.29,9.08,0
192.168.1.15,Mobile,Kenya,6.4,181.8,18.7,0
192.168.1.10,Tablet,Niger,9.6,196.53,10.5,0
192.168.1.10,Mobile,USA,15.2,166.99,6.45,0
172.16.0.22,Mobile,UK,12.2,218.78,17.08,0
172.16.0.22,Desktop,Canada,11.7,123.3,25.75,0
10.0.0.5,Mobile,Canada,10.8,80.2,7.95,0
192.168.1.10,Mobile,Niger,7.9,160.85,21.49,0
192.168.1.15,Tablet,UK,7.4,243.62,8.18,0
172.16.0.22,Desktop,India,12.8,176.13,15.46,0
10.0.0.5,Desktop,Niger,10.5,182.61,10.07,0
192.168.1.10,Mobile,USA,6.4,139.86,14.13,0
192.168.1.10,Desktop,USA,13.7,116.7,11.63,0
10.0.0.5,Mobile,Canada,12.4,116.24,17.52,0
172.16.0.22,Mobile,India,14.3,234.53,11.67,0
192.168.1.15,Mobile,Kenya,12.2,127.0,17.38,0
10.0.0.5,Desktop,Kenya,9.2,105.31,16.74,0
192.168.1.10,Tablet,UK,9.0,109.31,15.21,0
192.168.1.10,Tablet,UK,10.3,50.26,10.44,0
192.168.1.15,Tablet,UK,13.4,260.01,22.17,0
192.168.1.10,Tablet,Kenya,9.3,134.07,18.38,0
192.168.1.15,Mobile,India,17.0,112.84,17.95,0
192.168.1.15,Desktop,Canada,10.6,154.95,7.35,0
192.168.1.15,Tablet,UK,13.6,221.8,12.14,0
172.16.0.22,Mobile,USA,10.6,141.9,20.46,0
10.0.0.5,Desktop,Kenya,10.0,122.25,5.51,0
172.16.0.22,Tablet,UK,15.6,160.43,13.78,0
10.0.0.5,Mobile,USA,8.6,159.08,1.86,0
192.168.1.15,Mobile,Canada,15.1,199.19,11.63,0
10.0.0.5,Desktop,Canada,16.7,110.68,18.16,0
172.16.0.22,Mobile,Canada,13.5,265.34,6.72,0
192.168.1.10,Tablet,Canada,13.8,187.23,15.79,0
10.0.0.5,Mobile,UK,17.1,189.81,18.16,0
172.16.0.22,Desktop,Kenya,9.5,193.91,14.48,0
10.0.0.5,Tablet,USA,16.0,155.27,19.55,0
192.168.1.10,Desktop,Kenya,8.5,164.35,7.71,0
10.0.0.5,Desktop,India,17.3,135.13,13.72,0
172.16.0.22,Mobile,Canada,7.0,124.68,21.7,0
10.0.0.5,Mobile,Kenya,8.3,80.67,20.54,0
192.168.1.15,Tablet,Niger,13.5,110.4,16.82,0
10.0.0.5,Mobile,UK,9.4,115.41,18.21,0
10.0.0.5,Tablet,USA,10.1,96.47,18.66,0
192.168.1.10,Mobile,Kenya,10.3,201.83,12.84,0
